f1_wt_adult_rpf,f2_wt_adult_rpf,m1_wt_adult_rpf,m2_wt_adult_rpf,m3_wt_adult_rpf,m4_wt_adult_rpf,gene_id
0,0,0,0,0.026660954585607327,0,ENSGALG00010014802
0,0,0,0,0,0,ENSGALG00010014799
27.377989625857253,23.730031171381228,27.44017273409912,15.64111244063258,5.072033322275109,6.081486134430365,ENSGALG00010014807
69.59120847044116,116.17206561298921,129.35667020897813,63.69342658089203,29.645291306374318,35.12006092195043,ENSGALG00010014806
4.031877666860755,4.459764573595997,5.052461813847989,5.714660037554201,8.631349847654539,10.95967548461848,ENSGALG00010014810
0.4171160753930039,0.20025024666447636,0.8999465301701405,1.2142493780326997,1.9134693938488356,1.895182760136976,ENSGALG00010014805
25.824888999787497,18.378337177265042,13.943874117226024,29.593787906716372,37.82218003911159,36.33366519248911,ENSGALG00010014812
1.6744179701761237,1.986005182301832,5.179262938827313,0.5585168635391374,1.3162037928561259,1.9370223027228497,ENSGALG00010014813
65.6184420346351,67.53563724733263,129.251039462462,40.737055933747065,24.84735940660101,42.26933052930512,ENSGALG00010014816
1.5847820081857171,1.3923623288963933,1.7183861973402563,1.822575187896885,2.1675356078098758,2.570676506099792,ENSGALG00010014818
0.2183287582406199,0.06473921879639563,0.19023335838864985,0.2648199291713382,0.40896898260563697,0.31304445323606434,ENSGALG00010014829
3.3945073842642044,0.8330028961894606,1.6318283459465688,5.22475943495729,1.127619680363519,1.2205937167691001,ENSGALG00010014830
2.9438314836342614,2.274856293962334,3.544374299422712,3.246085695679508,5.729169007426984,4.534882052335417,ENSGALG00010014821
316.6206427371041,336.96790815396304,163.16347391936597,346.449774643728,442.00275900784015,457.8472891637267,ENSGALG00010014831
60.71768034197271,58.34098088386573,68.39286691327925,52.211001831513784,37.387396488778,44.48898626385849,ENSGALG00010014824
86.06246738897437,81.76160810344585,66.9197585548218,102.57518671034788,94.11372224583812,84.93008081195256,ENSGALG00010014837
11.763934391298655,16.50174742133594,8.479344018478834,11.132439216765624,12.143657227208207,12.608996531717633,ENSGALG00010014839
4.723030280307288,3.571226702176682,3.0452866595929993,8.421273747648554,9.226244861231542,5.910093425102396,ENSGALG00010014840
0,0,0,0,0,0,ENSGALG00010014842
0.06596088705803745,0,0,0,0,0,ENSGALG00010014851
0.3231381754279388,0,0,0,0.05764722361196478,0.05616029601091871,ENSGALG00010014850
39.268566201328525,37.812515475789375,43.29968309031601,44.477222833864545,63.048924267712934,61.63668379490234,ENSGALG00010014856
53.14782039264392,39.179271877641945,50.833892586719585,48.765050306150926,40.83032191455812,41.28546730934235,ENSGALG00010014861
278.9998942805966,268.3944146367905,191.19157086053346,251.59854900382098,281.72228680343704,301.8844711792851,ENSGALG00010014859
1.0062107988480744,0.44754503428812636,0.5260365910225274,2.0748065755076146,0.6731477042887812,1.4427266105662098,ENSGALG00010014862
0.06705295472456124,0.23859188914035875,0.09347890855919085,0,0.7536133735762813,0.1748035703651112,ENSGALG00010014866
0.2616278078400193,0.18618798584079674,0.2553157786745859,0.8631624254695761,0.8541322485555711,0.6820501065925527,ENSGALG00010014865
0,0,0,0,0,0,ENSGALG00010014870
28.37013850364083,28.15273502919319,20.590101564292382,31.439421991221266,36.83732157352505,34.36384249882829,ENSGALG00010014847
1.2735844230702829,0.07552908859579491,1.8642869122087686,2.2244874050392407,0.9201802108626831,1.0292522174579692,ENSGALG00010014873
45.29789224326422,51.5513662259689,100.52858624858155,64.83696129287138,59.9282057420605,56.028016010558495,ENSGALG00010014877
88.95088653988545,75.59117999378164,66.3333217018857,93.1850966227532,162.83112587504252,138.7455617325946,ENSGALG00010014878
95.09286937255513,97.53356996115629,162.51687221563543,108.20578092417792,85.89592121489811,93.81046202580623,ENSGALG00010014881
43.62629925847699,42.30583013009936,24.169381803191776,19.511746542797407,35.97348570154636,12.225209700061042,ENSGALG00010014880
81.80354043135004,114.65855142331637,130.2865997524221,30.72205422753268,10.149571496887512,16.402817884903328,ENSGALG00010014884
2.736485449569932,1.2982837931601503,1.1444850156030664,3.451963563225308,0.43936532590740723,0.9987425614914731,ENSGALG00010014885
3.5934224379530004,3.008549082270912,1.7091613385415312,2.95359914322538,3.710603754497073,4.474533480084972,ENSGALG00010014883
1.1928077671960993,0.9870513769916212,1.1988349889467738,1.8303773077080876,3.7115335750169107,2.9215663031652723,ENSGALG00010014887
12.10685293574042,9.370635553694534,8.26995830182775,13.60560871790534,15.816371678825723,15.49276363030372,ENSGALG00010014886
1.1668663045465064,0.6920024059581114,2.473992818842643,0.2594790230367901,0.18214584939578787,0.2154721561235248,ENSGALG00010014882
0,0,0,0,0,0,ENSGALG00010014890
486.1964177108706,765.7857628121532,561.8717697960685,533.783390360662,1532.8475113871004,1214.4931182701416,ENSGALG00010014889
71.65613011789277,112.53654903233749,112.25235820692392,71.31011330723963,48.866029021767154,52.35206133898543,ENSGALG00010014893
27.498569125621483,23.88178284293174,13.794512574427868,34.61015915226773,67.30444373114187,51.2309536655967,ENSGALG00010014894
0,0,0,0,0,0,ENSGALG00010014896
17.452696089479343,20.91679444535798,39.63309220699508,11.978608604012607,6.183660142400546,9.5910992016244645,ENSGALG00010014897
0.11483927595548675,0.09080623884106911,0.480294278759699,0,0.08194841617428641,0.0199586685256195,ENSGALG00010014898
0,0,0,0,0,0,ENSGALG00010014904
1.8274383319323109,0.8787164697608335,3.7870357833369757,0.9105930149896403,1.903201997101354,1.1588197664692006,ENSGALG00010014905
1.9635154166062019,1.9054635299221208,1.2442491354744403,3.3294686609214486,3.874390288200806,2.9368369486924304,ENSGALG00010014902
0.03035980858593328,0.1800468528745336,0.08464956637144119,0.17675836951586169,0.08124196431071498,0.09497573298398246,ENSGALG00010014867
59.90351427868841,61.39713468779071,33.49550679105823,79.41992251399743,72.30926665925227,69.59542791835392,ENSGALG00010014900
0.8810489914180716,1.017059453599401,0.4991921612960792,1.586418018693837,2.7434606110948634,2.741479615043935,ENSGALG00010014876
73.51169089474894,49.91292614172735,58.960847835078816,71.33228231732168,80.71812289500319,86.77467737387077,ENSGALG00010014906
17.776710821252,20.045766048080896,29.882804682209326,9.649822589544694,5.791125669721042,6.582043853086298,ENSGALG00010014909
11.757371730322909,8.377282199595554,7.109716187550346,12.630431648211914,16.581990002844783,14.67458474438307,ENSGALG00010014908
1.2954540545775504,0.5660867044250487,3.136736709430626,1.1247267968239931,1.0582244549913535,1.1731261833391908,ENSGALG00010014912
18.337126602134408,21.82766058109484,22.437373986676402,16.96141455145284,22.66380879827264,23.833185685623885,ENSGALG00010014910
23.009624739776648,26.569060577223393,34.43924646575994,40.59201688011298,40.27460429173049,38.79916390197943,ENSGALG00010014907
70.70653513005222,71.34441410121015,63.29714354316849,77.50892621218367,68.41159057921188,65.2028303268505,ENSGALG00010014917
11.535443390152254,11.351909285964997,10.604042756508013,18.232127491799645,17.200095992322147,21.877927851974906,ENSGALG00010014914
129.9374507637456,67.05094840091694,87.27969893990719,66.9725187208828,63.31010254478012,68.53989726159222,ENSGALG00010014916
52.87276974919539,53.55739478758401,39.655993566180904,80.02691771586652,71.94600018457338,75.64935307611445,ENSGALG00010014918
2.140243091452256,0.19527032661351856,1.8361385616179278,1.9170379262939796,2.7314473106547212,2.0601240292785787,ENSGALG00010014923
7.661274380719958,6.718120097023543,5.7511065941703,13.438637330524045,15.779028414169709,15.679300880474408,ENSGALG00010014928
17.672720576131635,1.9963220923397635,18.69820973543711,7.604665384240208,10.612479534341858,12.230983116684445,ENSGALG00010014929
9.036936874206615,15.343001603346375,10.70235838471405,9.267590810845075,4.755637826090325,6.319122978613642,ENSGALG00010014936
34.792457858817706,30.973341922535013,21.799714582915552,34.21616630801349,36.65562147570369,38.726752384363245,ENSGALG00010014931
2.0669370866130286,1.3856682792382373,2.2133482402343327,3.1102238841167487,3.7034077322787073,3.264275666954168,ENSGALG00010014934
164.42993769375806,177.92719728501228,127.37660429655888,94.78985730353212,121.03518834010346,114.7035857021727,ENSGALG00010014940
32.30481804617621,37.626501577226286,35.67526137409872,45.455822265375396,38.22898963643788,35.56134461767103,ENSGALG00010014935
34.94467702415408,54.413026941650195,105.67749250267606,19.99741996123034,6.6176972096850175,8.035395273491448,ENSGALG00010014943
66.80766699274832,45.983658451757805,88.87420676720109,58.16516995882994,37.94731142447774,34.080819633930844,ENSGALG00010014942
12.253499066680991,14.197102534520045,6.912198865876393,14.757478067808416,27.41137363874979,30.44712160254279,ENSGALG00010014903
141.46672961182293,109.34182421625364,188.1383969006048,111.71437971530983,97.00858664323918,118.79748434220156,ENSGALG00010014945
2.3873675164247996,1.1629889557676716,1.1292252153950255,2.109750686253006,3.1714468366902393,14.114560290070472,ENSGALG00010014944
0.8231704197893291,0.03905406532270371,0.18361385616179277,0.7987658026224915,0.08811120356950713,0.17167700243988157,ENSGALG00010014946
24.504192395476636,32.495279646449646,32.263577582715016,9.246888820947431,11.475188511934636,12.953679032837789,ENSGALG00010014948
0,0,0.20021723677216766,0.06967957001600458,0,0,ENSGALG00010014952
0,0.15153470140985983,0.08905561635607458,0,0.2735060703861042,0.06661284321799821,ENSGALG00010014953
0.05205653554451798,0.1852307211321037,0,0,0.0835810645685042,9.771025280254442,ENSGALG00010014956
0.0400989947065693,0.09512178286519914,0.1118044767717847,0,0.021460748592176986,0.18816479376331577,ENSGALG00010014963
8.099996930726999,6.987127323189172,4.619557699343286,7.740766778141599,15.993785469748628,14.365463354162635,ENSGALG00010014965
3.724136519874482,2.622682490205706,3.9479617204902713,11.763433156437555,16.214993387926366,14.047174729811516,ENSGALG00010014971
0.04033863013310258,0,0,0.1565708266495083,0.08635600031115043,8.034278522550075,ENSGALG00010014972
4.743644611364982,4.750571028784352,2.214778737376984,4.711570837082192,7.688164973557681,7.723188729651822,ENSGALG00010014974
0,0.3650189995966988,0.5148443231284311,0.05972534572800393,0.06588254127081689,0.1604579886026249,ENSGALG00010014970
35.25796536335954,69.92547302274095,139.8517398853591,34.14298930784224,43.0432602969337,54.73756851197543,ENSGALG00010014980
12.677017470715759,14.782627597969473,16.514753296662303,14.489592931182719,14.01401978554685,15.756748748554639,ENSGALG00010014949
8.590905835619544,6.550431865489849,9.799061786485758,7.361848124666137,4.030541419481174,4.362865971096164,ENSGALG00010014982
10.876410973020215,6.706983067306588,16.831847550227742,14.80519950687228,10.674090446007126,8.805086711930755,ENSGALG00010014976
11.901311279796248,20.85795409800715,18.696601702264125,3.2749397907522146,2.0914817268340906,3.148917650015722,ENSGALG00010014987
8.207743368772663,10.825126838743788,7.952290249260742,8.948427033886334,11.583934429844641,11.21905180968043,ENSGALG00010014985
4.620803618199965,5.80306715600443,5.968220517607937,3.3958268300081693,3.891381040866723,3.2418436643618236,ENSGALG00010014984
507.7922880547067,431.3902902249291,381.16864814579156,435.24717383110396,408.0428116381931,408.11730986365876,ENSGALG00010014967
30.329988507277758,30.743360222032358,46.549172767950495,12.75043225199529,17.09944757272235,19.00464417009489,ENSGALG00010014995
19.356610312399077,27.991857738925376,19.51234747189934,38.43238166206276,48.2117295119476,42.116092574658815,ENSGALG00010014994
6.851501163208927,3.0700019018711826,1.2735622730019083,1.1819331575647092,7.333767094093563,3.651686014303947,ENSGALG00010014998
39.17712083329013,36.57050152039811,31.63532952677019,55.8879172331383,63.936854361024984,58.520721718633894,ENSGALG00010014992
23.011354916838062,9.723297300336496,26.305814676815935,21.268501027441943,11.191749906802412,11.248013831732296,ENSGALG00010014922
32.774276680607464,28.343811816076933,29.367883267678685,34.78265436528775,30.124635876314976,28.57201638000048,ENSGALG00010014997
14.627641516077581,19.86450573169922,16.805528205584793,13.01499601548351,10.365920289114289,13.166616222418682,ENSGALG00010014990
0.5704223190652816,0,0,0,0,0.14870613591623544,ENSGALG00010015006
0.8371505207734607,1.1807854833881144,0.7570224907676147,1.2075196993834985,0.9566218604300568,0.8847599706748086,ENSGALG00010015002
4.56818008719452,3.719998343364606,8.45968385270684,3.241859590845627,2.973975623510183,1.7241399967257802,ENSGALG00010015013
28.786288858028623,40.217913053924796,29.05705399099027,29.91162806541836,37.944563626179914,39.883542865421624,ENSGALG00010015009
83.57271423403778,100.20728965813569,155.61556503138414,90.67825092754903,78.92849948930633,74.5992863143069,ENSGALG00010015016
0.14889700240306983,0.11773652045815089,0.2075781645946738,0,0.10625174548087626,0,ENSGALG00010015020
0.04326921437354166,0,0.06032185979674282,0,0.023157431707370467,0.0451202378207381,ENSGALG00010015021
11.3421124269544,11.716219596811111,7.2543867278208305,18.862283881928263,26.508884959626005,26.818400309715784,ENSGALG00010015017
12.671047830230831,8.251884197023031,6.397291973180883,16.4608815798335,20.312724043949274,16.30027960008139,ENSGALG00010015025
0,0,0,0,0,0,ENSGALG00010015026
1.3267236352052842,1.2216178967537104,0.8274495112808377,1.4398442183479567,1.5789375763787457,1.0922209293157983,ENSGALG00010015028
107.19529316873214,130.12067004737705,70.71119068473278,177.89080307532808,137.42736832214183,192.2472519931261,ENSGALG00010015024
0.25864002220578325,0.378950603788669,0.2333109949163276,0.38383967494917026,0.4641229513341958,0.3569617612715043,ENSGALG00010015027
14.799119560513999,14.579045529248607,12.842467119903048,24.357089210897364,21.981669993065157,22.537285519493416,ENSGALG00010015018
82.4967078705565,140.5589771020909,128.8789648005192,59.80324835286654,36.51826295766639,49.48552274242099,ENSGALG00010015032
1.9095387501165622,1.0007604238942824,3.033554580830935,1.5943785823398942,2.4242174561031504,1.6207664375080924,ENSGALG00010015033
42.25853661885862,43.23285031223301,42.12307217953813,34.645415681115544,34.794650546421686,43.732909245218366,ENSGALG00010015035
16.797228658189628,12.38421808739223,25.975649155976203,33.413440998734586,42.102131736952195,36.156073337200496,ENSGALG00010015031
51.88079429467583,50.456944162855926,33.920524881052124,59.71053013836596,83.50893000631845,66.90911545672941,ENSGALG00010015040
1.285713798528095,0.49016837088699555,1.6643909070448224,0.2673420237348747,0.7126817758105034,0.478827013607833,ENSGALG00010015041
1.4620933087954873,0.9537933281880527,1.6816079471135308,2.9793676074713296,5.457964211001403,3.2970351398179063,ENSGALG00010015039
2.2354595729658517,4.578600194618107,2.4171622138908058,3.354300205713901,3.1398334868112903,3.7013173442026486,ENSGALG00010015038
10.173791325642043,10.764806101841149,8.333137884692206,12.00285161863643,16.060655407265944,15.888086056525111,ENSGALG00010015044
36.0275937102888,41.25834385625508,33.426451928104285,32.72930625236417,50.63123820083498,41.84389957014758,ENSGALG00010015042
4.721971304908116,5.385257886426633,3.6712478975847236,2.9959090462486633,4.616948043541215,4.213785080065882,ENSGALG00010015043
179.0794775972598,173.34383584787028,165.67672983447218,200.76373323308277,233.0648135872336,240.17092407998706,ENSGALG00010015046
149.6971744159839,214.5835962527991,168.74938612082966,178.2660645007851,148.8745564336831,167.00665772623512,ENSGALG00010015037
51.74998039075582,60.553948188650885,31.591419716408456,37.21995063775534,39.79549502169454,33.908933013661375,ENSGALG00010015047
2.8703389369434054,4.909916770404722,3.8049477249586583,5.586583076072193,4.093543282262813,3.9317268766480615,ENSGALG00010015050
0,1.2102219079651788,1.3130525760407272,2.0563575430304604,0.8821365845737866,0.9412291470977228,ENSGALG00010015049
15.647721343449884,16.572032753717913,12.865007553014424,15.389926848849571,18.568049787182503,20.242579422303866,ENSGALG00010015029
5.973449063957964,7.79353250466344,11.57539121975727,6.26006190090689,4.411798139790013,5.014335810202028,ENSGALG00010015052
1.7267435317441275,3.3513837451343416,5.252210304162909,3.6557467431652633,2.268351217475451,3.4375325372264656,ENSGALG00010015056
32.97575487145725,29.954909747840496,35.026048684304506,36.6962558782833,53.207921745833694,46.90609537584002,ENSGALG00010015057
12.687631953855744,16.169835820646348,17.873221862926368,9.745991499831536,7.454362064787427,8.532760248182646,ENSGALG00010015055
87.18863640091274,109.75491451407733,201.42936274613967,35.86773974570202,18.07030725014054,21.006519370271203,ENSGALG00010015059
0.2995560995091346,0.2943910629883435,0.3221585039694177,0.27406512196489374,0.508445588476112,0.5667300201000403,ENSGALG00010015054
4.537342679037946,3.388466829451181,10.893977700387696,0.8968714779653368,0.7644835131279645,0.8323841383858988,ENSGALG00010015063
0,0,0,0,0,0,ENSGALG00010015062
2.765417454323094,1.622378132128176,4.311285697543416,1.5292670388534573,1.0662620097155775,1.5503870264394588,ENSGALG00010015061
3.47727140965553,1.5769558194697786,2.7089998854173594,6.649120181224195,10.34505631000168,9.278361631864508,ENSGALG00010015064
0,0.03849078553439548,0,0,0,0,ENSGALG00010015065
2.9578640477373868,0.8096039384313297,1.4273914239543861,1.1039122890176005,1.4003741286412117,1.1863073764104175,ENSGALG00010015068
21.585823904598563,17.392525987679946,18.157331986674137,26.484295699126612,36.575132332683886,27.353011099386947,ENSGALG00010015066
4.673075152342499,1.7155892981044842,1.7062468913935824,0.6477902882806579,1.3100489937312434,1.1022229524780307,ENSGALG00010015070
5.518578989966029,4.598088434108866,2.543300034673481,8.320117306235357,15.304558852441351,12.246486170669254,ENSGALG00010015072
1.4638548669988551,2.7973062451020914,3.287904743620054,1.7361126601578007,1.0881202850451184,0.8904451753056508,ENSGALG00010015071
267.9367359285092,195.92272270473086,168.28647865471805,308.943701744565,289.8600179419249,291.6545068702725,ENSGALG00010015069
44.68308166011372,33.03918920574927,40.026527587945736,10.793463535718567,32.76743970491925,53.83162120167723,ENSGALG00010015074
13.598534993191311,18.64190220276065,20.74367488134414,7.697303741767979,5.8011901912186445,8.682846349678389,ENSGALG00010015075
0.12980764312062495,0.07698157106879096,0.27144836908534264,0.2204286397621683,0.5557783609768912,0.38916205120386616,ENSGALG00010015076
112.24524048659426,148.33913000214122,124.99599868523552,89.80338042565823,70.6607519946406,96.9931874602327,ENSGALG00010015078
7.092636906347246,4.267201807468006,1.8629350000171743,2.593353336839318,3.02574767587673,2.894108249253029,ENSGALG00010015080
10.78737908998689,8.97878511157487,14.906828193882928,5.417423766010673,3.9501817151675302,3.8482924331967845,ENSGALG00010015084
2.744504454550357,2.5733839471567266,1.292611281358775,4.192642699149814,5.309668270047086,5.801173434094899,ENSGALG00010015083
5.830132147836132,6.592341218436042,4.0097248531301295,7.46761702766532,8.466285915341837,9.38275778497967,ENSGALG00010015086
111.46300124239544,125.7564250930111,159.19620699645088,82.84885727170332,54.70671392754926,62.22414292889765,ENSGALG00010015085
35.917551045195694,44.77540172423558,84.81357490628587,46.32910514331367,89.08384491580675,111.49755320098774,ENSGALG00010015087
0,0,0,0,0.009861399489580872,0.009607038808055246,ENSGALG00010015088
0.32015798145166,0.18986759030405362,0.44633407723123536,0.7766655630242407,1.4992835231886492,0.8346352292531792,ENSGALG00010015090
55.84497883906781,68.53207382828046,49.309501072249446,37.59630879783543,57.77686581262102,53.61186657860102,ENSGALG00010015096
17.917939467683045,28.259476691617436,21.674188395297996,8.863080815663384,6.406919071069499,6.505108529111175,ENSGALG00010015097
399.0439664402271,280.0245402576661,162.4091559788728,433.6790857024345,621.1902047793949,525.5467286514476,ENSGALG00010015092
5.43003307124263,7.031103680756083,6.247762462226575,5.683209332429488,4.225933005858833,4.240562679119534,ENSGALG00010015094
208.85544034044455,228.01741398443238,215.94599086612666,234.60477773752234,231.25071452153415,249.0303120749447,ENSGALG00010015101
47.48274062839965,31.69014133594817,38.785094739293754,83.62686543717544,103.4595036032663,82.5680699021364,ENSGALG00010015091
132.94560179780183,90.08584267959665,73.64512274315383,88.33794113837715,142.20918400804794,129.17649443151453,ENSGALG00010015100
0,0,0.08503201923155312,0,0.016321804275676775,0.01590080670188662,ENSGALG00010015104
123.97203094625671,157.9589855563838,181.55595021545994,144.99902252769417,104.94250319370411,97.5736276438638,ENSGALG00010015095
84.29059306037783,88.92757126724595,74.81117051992044,88.37425025344854,83.26046153499685,82.48543476603685,ENSGALG00010015103
5.7528387292095164,4.63988923805531,5.239776094162524,10.941276119103991,7.389325935715484,5.838968957983699,ENSGALG00010015098
0,0,0,0,0.07372570094591414,0,ENSGALG00010015107
0.5624997868560415,0.11119560265492028,0.2613947257858855,1.2735876964036392,0.7024420951235708,0.4399223187521965,ENSGALG00010015105
24.169345680395075,29.168273455438673,40.979947332883995,17.748060801495875,9.06910059814189,12.44137047188375,ENSGALG00010015108
85.66725378408293,78.30485279601062,98.43989331231727,79.62121275657802,73.60757538045804,75.12368637249403,ENSGALG00010015109
0,0,0.059432906073422394,0,0,0.02222765400011098,ENSGALG00010015110
0.04115852098946646,0,0,0,0,0,ENSGALG00010015114
1.499999431616111,1.143726198736323,5.675999759922086,2.391225878961935,5.447510125448101,12.178167046092552,ENSGALG00010015112
0.27613625900205674,1.31008637309797,1.4115315192437818,0,0,0.2879491540923468,ENSGALG00010015115
3.074426315945998,3.2594741541594954,1.9155644027057261,3.0499439272654216,2.5738336309871297,1.5223774898294842,ENSGALG00010015111
1.8953194788646919,0.35494950995265195,1.2516043027777377,2.7102949992432124,2.5092160977109397,1.5603156133082832,ENSGALG00010015118
172.7113245171423,323.7363372801489,176.35969097578678,139.36828715703055,224.11816052953077,308.5910689996103,ENSGALG00010015117
0,0,0,0,0.10690681172921705,0.09113064062930828,ENSGALG00010015119
3.7607128606946776,3.9302591192939094,2.8230630384875637,6.303195805058159,8.050846543293824,8.364237333158645,ENSGALG00010015123
8.631814911027254,5.337388927436173,6.444568148466559,6.430790861840713,3.1746733649740597,3.391401148198751,ENSGALG00010015122
4.963453268736367,5.000477334009969,5.0958945213009175,10.089570872505716,9.529475485055597,10.468494778900551,ENSGALG00010015121
12.311549667748737,16.91519131886237,13.047444029323541,7.1625230636809105,5.948051633536041,9.03323297707399,ENSGALG00010015126
52.09237156536384,45.367805883207474,43.30060457583582,65.21401844193541,55.68053427308702,61.640130111539655,ENSGALG00010015124
276.51305311765407,221.5016404886012,274.87719058957856,179.60459273493728,175.7478432882101,184.30429775092023,ENSGALG00010015127
29.938566241803453,36.234429140999886,27.257160371604066,15.245409370743072,14.668236656299591,15.700675858914602,ENSGALG00010015129
15.494312310670963,16.79198009962874,13.595920477564567,21.414703696671953,18.438127572928167,19.722231744578995,ENSGALG00010015128
38.29453994477368,32.3414061741677,38.852055678195185,29.571733556099208,51.9707795073886,39.16615336851238,ENSGALG00010015131
0.27931023899058616,0,0,0,0.4484556429951467,0,ENSGALG00010015135
0,0,0,0,0,0.46925047333567627,ENSGALG00010015134
0.19331734918202861,0.11464558555352164,0.06737620616915427,0,0.2069246403637113,0.15119048663559978,ENSGALG00010015132
23.231586289048288,16.552454618521384,12.585434404709384,22.864303569791534,30.097273572656555,30.91871216947953,ENSGALG00010015133
42.440878486876294,36.90983493110415,25.344431751278133,55.68443950921179,49.79099367461024,41.254312779598955,ENSGALG00010015138
24.604265288283436,30.613935454258264,25.341744633055463,31.66340751058878,33.13072561160173,32.07102085411091,ENSGALG00010015136
0.22350984908187083,0.26510209904484305,0.3739156342367634,0,0.04784846816357342,0.1631499990074371,ENSGALG00010015137
127.0806605076657,90.58851837077695,58.684145052024945,163.69541568263827,313.43930265691625,260.2954544906697,ENSGALG00010015141
4.8695535087174555,4.740444113183443,3.4968067581992055,8.220039438494217,9.19039031532817,8.77130053323345,ENSGALG00010015140
46.713558458110995,43.317682983927355,29.10310019809475,68.05802028728776,84.87122040513835,75.42191382686664,ENSGALG00010015143
0.1017587554111432,0,1.2767621782104561,0,0.054460693663564715,0,ENSGALG00010015144
23.354520767165823,21.17288255709437,30.68974452989965,22.045936152380765,22.581642743385117,20.159785143654666,ENSGALG00010015145
292.0614702136215,215.45783243841612,212.97519687413535,319.45111223616834,337.84070622463116,289.49476352240134,ENSGALG00010015142
30.570189589772262,38.85601243485596,47.46910691706666,22.976736000499614,12.481952745728286,18.39929925939614,ENSGALG00010015146
2.37201645476821,1.3546084696529985,1.1635183889645058,6.862455179754099,7.899045165120588,7.786911325418489,ENSGALG00010015148
15.788129610739066,12.82330305871318,5.821570672587349,9.380759739612277,8.78647908815585,6.919456132237938,ENSGALG00010015149
0.06377950339155117,0.07564803204240246,0.13337305693642032,0.15472156491742747,0.1536048855928258,0.14132937484322533,ENSGALG00010015153
39.159911632007365,31.700558133357127,35.184498898797216,34.964798354207474,15.459628967467495,28.530256260252745,ENSGALG00010015155
0.27217731622066527,0.5165215091067265,0.9865542876435034,0.7923241429239228,2.0976151043321374,0.4824954463733767,ENSGALG00010015151
0.07080416897488635,0.08397989571140833,0,0,0,0,ENSGALG00010015152
1.2529935371883083,0.3835249528696652,0.9579255819219279,1.4903917610608883,1.7738315353334313,0.8429649221598976,ENSGALG00010015154
17.31573583581174,20.452034136973673,13.231529804718098,22.11023751395145,23.34269116102943,20.09634406378549,ENSGALG00010015156
136.94486336271493,144.72013451976304,200.4853242586931,81.26291277391938,49.22877482144464,58.42764897868155,ENSGALG00010015158
61.199451109201945,57.01528545850043,42.65925280705214,71.9530287905104,70.5905069003736,78.26094707895383,ENSGALG00010015157
0,0,0,0,0.029897042866343114,0.014562945724210644,ENSGALG00010015160
1.0953943217722915,1.3343472318590435,0.74291132591778,1.3214669331105429,3.6917821390329024,1.91404798334289,ENSGALG00010015161
0,0,0,0,0.07632167633133365,0.07435306795811772,ENSGALG00010015164
0.057610219990945934,0.03416536297789869,13.051144914771811,0.11180448787774276,0.07708163612410653,0.10513079594647086,ENSGALG00010015162
25.495472266896726,35.37627811693765,29.038434567575393,38.23393562938429,42.061289618419046,48.30665076033155,ENSGALG00010015163
11.236276230124343,8.567485580168126,8.348692522356515,10.4838011594202,11.928054183222029,11.716955416521918,ENSGALG00010015165
265.6430811599786,210.37803674664897,216.22096453870657,234.09865067895151,300.1051573358582,291.83646767259347,ENSGALG00010015167
28.776304885477494,43.61208584128768,45.54975067033388,22.68757631356633,18.324231947603224,20.33483033916403,ENSGALG00010015166
9.399529148585069,7.4823209263123935,10.377614907835905,6.978376376556122,3.207412503768508,4.242989093011839,ENSGALG00010015168
0.8696315723173158,1.326161052522485,0.5195821543228645,0.7232995856876058,0,0.6477383834388171,ENSGALG00010015170
0,0,0,0,0.023871537530945765,0,ENSGALG00010015169
0,0,0,0,0,0,ENSGALG00010015173
17.167692609815187,26.356309924861815,32.32781921949476,15.33715165722188,8.257735213824349,9.222017598762859,ENSGALG00010015171
16.920212833370037,15.856140796610022,10.72832725953861,23.694448668779728,33.81989176132096,29.0638082449685,ENSGALG00010015172
0.33609945770651445,0.8969471019135479,0.3514186354963772,1.1414727901377015,1.1467252696919468,0.9200035213738882,ENSGALG00010015177
61.235976796296114,54.953756396882845,36.210488573667156,89.02596327180821,99.24423036292151,95.10768593567487,ENSGALG00010015175
52.940562899258296,55.46815623019432,95.3258505821137,28.373020967413808,19.682778501412546,23.388874489354446,ENSGALG00010015180
9.310341299686204,6.763760106319979,5.786738412225466,12.309256454896255,11.045296392287872,9.668177855795399,ENSGALG00010015174
0.9227844604625695,0.9120854496251689,0.5002896523902012,1.2933939426768242,1.4541694584040938,0.962260464308602,ENSGALG00010015182
0,0.07529232029298678,0.08849727393377943,0,0.06794782469623435,0,ENSGALG00010015185
0.07092816927081434,0,9.937577420945715,0.06882535462176284,9.452125505160405,19.67400408346075,ENSGALG00010015183
0,0,0,0,0,0,ENSGALG00010015186
0.06749997442272498,0,0,0,0,0.7038757100035145,ENSGALG00010015188
0.011370012536113137,0.013485822668985278,0,0,0.006085164536243334,0.0059282064290020866,ENSGALG00010015159
106.75481391710584,153.43697683629622,145.67553446176117,95.00504946376329,86.22793352428121,87.33525799849431,ENSGALG00010015193
2.7656239520422043,2.668694463718087,2.4179012135194413,4.230130563054944,7.726863046359279,6.061151947252485,ENSGALG00010015190
0,0.09443610815254042,0.11099854672952411,0.025753130726753982,0.213060511907917,0.19372725963399476,ENSGALG00010015192
6.008239481583213,7.74466026001453,4.671127853321652,13.560410034675105,16.53724184294505,16.88970208383629,ENSGALG00010015181
